Nodo	dominant_outward_orientation_1	dominant_outward_orientation_2	dominant_outward_orientation_3	dominant_inward_orientation_1	dominant_inward_orientation_2	dist_dominant_outward_1	dist_dominant_outward_2	dist_dominant_outward_3	InStrength	OutStrength	NetworkDivergence	id	lat	lon	normal_InStrength	normal_OutStrength	DegreeCentrality	Clustering	ClosenessCentrality	BetweennessCentrality	StructuralHolesConstraint	global_clustering	normal_Degree	normal_Clustering	normal_ClosenessCentrality	normal_BetweennessCentrality	normal_StructuralHolesConstraint
105	180	270		180		7.5258756	5.0113878		.000455106448627	.001172477630361	.000717371181734	105	48.75	14.75	.082517482	.1974026	.020997375328084	.3104838709677419	.4033880359978825	.0000852393853353	.0386148225418068	.293214218035591	.073985681	.46572581	.53929752	.0034820179	.032501083
106	270			180		4.5242186			.0002931194075902	.0017201481024375	.0014270286948473	106	48.75	15	.053146854	.28961039	.0616797900262467	.1313200640585678	.4560143626570916	.0049724994597916	.013761925312004	.293214218035591	.22195704	.19698009	.73781747	.20312597	.0074901395
107	225			180		5.2526288			.0002931194075902	.000755939524838	.0004628201172478	107	48.75	15.25	.053146854	.12727273	.0551181102362205	.1290877796901893	.4419953596287703	.0035720674058462	.0154214259261624	.293214218035591	.19809069	.19363166	.6849342	.14591849	.0091601936
108	225			180		5.3025718			.000377969762419	.0011184819500154	.0007405121875964	108	48.75	15.5	.068531469	.18831168	.0177165354330709	.3988603988603989	.3998950406717397	.0000477089022206	.0451377507559244	.293214218035591	.062052507	.59829062	.52612108	.0019489025	.039065491
109	270			180		3.9830613			.0005168157975933	.0003316877506942	-.0001851280468991	109	48.75	15.75	.093706295	.055844154	.0301837270341207	.2289855072463768	.4112250404749055	.0008213992401076	.0280236859563934	.293214218035591	.10739857	.34347826	.56886071	.033554055	.021842595
110				180					.0033631595186671	0	-.0033631595186671	110	48.75	16	.60979021	0	.0393700787401575	.2858757062146893	.4255794470818207	.00060929991033	.0223820103160139	.293214218035591	.14081146	.42881355	.6230092	.024889823	.016165042
111	225			180		4.458178			.0025995063252083	.0000308546744832	-.0025686516507251	111	48.75	16.25	.47132868	.0051948051	.0334645669291338	.3466666666666667	.4219269102990033	.0002756149041277	.0256159104616876	.293214218035591	.11933174	.51999998	.60923088	.011258833	.019419508
112	225			180		4.8120251			.0013190373341561	.000300833076211	-.0010182042579451	112	48.75	16.5	.23916084	.050649352	.1089238845144357	.3079956188389923	.459174450135583	.0022035485605055	.0112887493124104	.293214218035591	.39379475	.46199343	.7497381	.090014674	.0050012358
113	180			270		5.7125793			.0002082690527615	.0005476704720765	.000339401419315	113	48.75	16.75	.03776224	.092207789	.1030183727034121	.2651478033643639	.4679152594412035	.0040235629364727	.0115503279690379	.293214218035591	.37231505	.39772171	.78271067	.16436203	.0052644778
114	180			180		6.2306008			7.71366862080e-06	.0014501697007097	.0014424560320889	114	48.75	17	.0013986015	.24415584	.0347769028871391	.3613933236574746	.417877707704963	.000245102745561	.0262659838536588	.293214218035591	.12410501	.54209	.59395629	.010012415	.020073716
115	180			180		6.0762148			.0000231410058624	.0015735883986424	.00155044739278	115	48.75	17.25	.0041958042	.26493508	.041994750656168	.3214285714285715	.4158253751705321	.0003492253483851	.0213732584396356	.293214218035591	.15035799	.48214287	.58621436	.01426581	.015149876
116	180			135	180	5.3856478			.0000154273372416	.0016430114162296	.001627584078988	116	48.75	17.5	.0027972029	.27662337	.1154855643044619	.2807142857142857	.4418672078863439	.0015258615107723	.0106591023240241	.293214218035591	.4176611	.42107144	.68445081	.062331244	.0043675844
117	180			270		5.513289			.0008562172169084	.0001234186979327	-.0007327985189756	117	48.75	17.75	.15524475	.02077922	.1253280839895013	.2576467346376412	.4582080577269994	.003426642497022	.0096353122915689	.293214218035591	.45346063	.38647011	.74609262	.1399779	.0033372839
118	180			270		9.8658533			.0004705337858686	.001211045973465	.0007405121875964	118	48.75	18	.085314684	.20389611	.0059055118110236	.1388888888888889	.3591798255950978	.0000139920433049	.1127163601569558	.293214218035591	.019093079	.20833333	.37253293	.00057157315	.10707386
119	180			180		11.684505			.0005013884603517	.0016507250848504	.0011493366244986	119	48.75	18.25	.090909094	.27792206	.0183727034120735	.2116402116402116	.4246308163833937	.0004661207413855	.0399191214287516	.293214218035591	.06443914	.31746033	.61943072	.019040972	.033813678
120	180			180		12.234841			.0001388460351743	.0013421783400185	.0012033323048442	120	48.75	18.5	.025174825	.22597402	.0091863517060367	.1648351648351648	.3799551234106208	.0001959941661263	.0749195902958099	.293214218035591	.031026253	.24725275	.45090264	.0080063362	.069036722
121	180			180		12.385053			.0001002776920703	.0015658747300216	.0014655970379512	121	48.75	18.75	.018181818	.26363635	.0078740157480315	.1666666666666667	.3465211459754434	.0000296784014023	.0888517082173973	.293214218035591	.026252983	.25	.32478115	.0012123588	.083057441
122	180			180		11.848488			.0001697007096575	.0017124344338167	.0015427337241592	122	48.75	19	.030769231	.28831169	.0203412073490814	.2258064516129032	.3712545676004872	.0008874331545985	.045988212951463	.293214218035591	.071599044	.33870968	.41808191	.03625153	.039921362
123	315			0		8.0550499			.000377969762419	.000455106448627	.000077136686208	123	48.5	4	.068531469	.07662338	.0387139107611549	.2869666861484512	.378727634194831	.0002255488565282	.0252018676993552	.293214218035591	.13842481	.43045002	.44627222	.0092136413	.019002832
124	315			0		6.3781867			.0005322431348349	.0001774143782783	-.0003548287565566	124	48.5	4.25	.096503496	.02987013	.041994750656168	.2559523809523809	.3975997912861988	.0005289704989039	.0221923646194351	.293214218035591	.15035799	.38392857	.51746279	.021608377	.01597419
125	315			315		6.2112393			.000794507867942	.0000848503548288	-.0007096575131132	125	48.5	4.5	.14405595	.014285714	.0485564304461942	.2010366530914476	.4128962340829044	.0011627773329242	.0191702645071926	.293214218035591	.17422435	.30155498	.57516491	.047499303	.012932871
126	315			315		5.7593985			.0011416229558778	.0001388460351743	-.0010027769207035	126	48.5	4.75	.20699301	.023376623	.0583989501312336	.223953013278856	.417877707704963	.0009321432367808	.0178732271664266	.293214218035591	.21002387	.33592951	.59395629	.038077932	.011627587
127	270			315		2.3447146			.0013498920086393	.0002545510644863	-.001095340944153	127	48.5	5	.24475524	.042857144	.0452755905511811	.2127024722932651	.4075956138004814	.0010190143621684	.0209064019310486	.293214218035591	.16229117	.31905371	.55516958	.041626606	.014680049
128	315			315		8.8342752			.0009024992286331	.0003162604134526	-.0005862388151805	128	48.5	5.25	.16363636	.053246751	.0400262467191601	.2633879781420765	.3930874387412948	.0004676654665852	.0235262928634802	.293214218035591	.14319809	.39508197	.50044107	.019104075	.017316602
129	270			315		5.238975			.0016970070965751	.0001157050293119	-.0015813020672632	129	48.5	5.5	.30769232	.019480519	.0387139107611549	.2746931618936295	.3786335403726708	.00017232369355	.0247730387206671	.293214218035591	.13842481	.41203976	.44591728	.0070394007	.018571276
130	315			0		10.337129			.0008099352051836	.0005168157975933	-.0002931194075903	130	48.5	5.75	.14685315	.087012984	.0183727034120735	.3465608465608466	.3585038814396613	.0000293952993207	.0437429557270798	.293214218035591	.06443914	.51984125	.36998308	.0012007942	.037661828
131	225			0		4.247437			.0006479481641469	.0005476704720765	-.0001002776920703	131	48.5	6	.11748252	.092207789	.0387139107611549	.309760374050263	.3652924256951103	.0002473847200704	.0278964877542247	.293214218035591	.13842481	.46464056	.3955912	.010105634	.021714589
132	225			0		3.3958466			.000755939524838	.0006093798210429	-.0001465597037951	132	48.5	6.25	.13706294	.1025974	.0400262467191601	.2311475409836066	.3680270466070997	.0003146797104211	.0250810066461337	.293214218035591	.14319809	.34672132	.40590689	.012854625	.018881202
133	225			0		3.6212907			.000755939524838	.0006093798210429	-.0001465597037951	133	48.5	6.5	.13706294	.1025974	.0433070866141732	.2205128205128205	.3689179375453885	.0003769505580801	.0235454989189334	.293214218035591	.15513127	.33076924	.40926754	.015398381	.017335929
134	315			315		6.8404827			.0003548287565566	.0004628201172478	.0001079913606911	134	48.5	6.75	.064335667	.077922076	.0308398950131234	.3145235892691952	.3696337618239146	.000117479879799	.031395954332857	.293214218035591	.1097852	.4717854	.41196784	.0047990377	.025236309
135	225			0		3.4501202			.0001157050293119	.0021212588707189	.002005553841407	135	48.5	7	.020979021	.35714287	.0328083989501312	.2579591836734694	.3677606177606177	.0002321132978974	.0297440663263272	.293214218035591	.11694511	.38693878	.40490186	.0094817979	.023573916
136	180			0		2.6233101			.0002159827213823	.0008253625424252	.0006093798210429	136	48.5	7.25	.03916084	.13896103	.0216535433070866	.3996212121212121	.3269684617034971	.0000305997587435	.0436538795235121	.293214218035591	.076372318	.59943181	.25102344	.0012499962	.037572186
137	180			315		2.8759933			.0000925640234496	.0012958963282937	.0012033323048442	137	48.5	7.5	.016783217	.21818182	.0118110236220472	.477124183006536	.3728896501101052	.0000334329110286	.0670627734707256	.293214218035591	.040572792	.71568626	.42424986	.0013657301	.061129943
138	180			315		2.9569452			.0002159827213823	.0010876272755322	.00087164455415	138	48.5	7.75	.03916084	.18311688	.0511811023622047	.2730602730602731	.3770410687778328	.0002180349376339	.0208367455557434	.293214218035591	.18377088	.40959042	.43991008	.0089066988	.014609951
139	180			0	315	3.2020857			.0000694230175872	.0020132675100278	.0019438444924406	139	48.5	8	.012587412	.33896104	.0984251968503937	.1942729306487696	.4316057774001699	.0042021873148259	.013843975428627	.293214218035591	.35560858	.2914094	.64574206	.17165881	.0075727114
140	180			270		3.1626229			.0001311323665535	.0013730330145017	.0012419006479482	140	48.5	8.25	.023776224	.23116884	.068241469816273	.220873786407767	.3969783797864027	.0012662451980411	.0167712963301245	.293214218035591	.24582338	.33131069	.51511872	.051725954	.010518648
141	180			315		3.3273754			.0002699784017279	.0009642085775995	.0006942301758716	141	48.5	8.5	.048951048	.16233766	.0564304461942257	.3261285909712722	.3877862595419848	.0004102220714027	.0217432389362413	.293214218035591	.20286396	.48919287	.48044369	.016757518	.015522209
142	180			315		3.4663589			.0005013884603517	.0012187596420858	.000717371181734	142	48.5	8.75	.090909094	.2051948	.0393700787401575	.3745762711864407	.3686502177068215	.0001160454636384	.0281037087393334	.293214218035591	.14081146	.56186444	.40825766	.0047404421	.021923127
143	180			315		3.631474			.0005785251465597	.001473310706572	.0008947855600123	143	48.5	9	.10489511	.24805194	.0301837270341207	.2705314009661836	.3695441319107662	.0001152878122403	.0295986870532889	.293214218035591	.10739857	.40579709	.41162974	.0047094924	.023427611
144	180			315		4.1437483			.0006248071582845	.001211045973465	.0005862388151805	144	48.5	9.25	.11328671	.20389611	.0131233595800525	.3684210526315789	.3563245265372925	.0000237526033475	.0626165555046519	.293214218035591	.045346063	.55263156	.36176202	.0009702908	.056655452
145	180			315		4.1511879			.0005708114779389	.0009024992286331	.0003316877506942	145	48.5	9.5	.10349651	.15194805	.0098425196850394	.2380952380952381	.3627707688645561	.000036131341816	.0737171354120155	.293214218035591	.033412889	.35714287	.38607886	.0014759606	.067826621
146	0			135		4.6435795			.0003316877506942	.0002082690527615	-.0001234186979327	146	48.5	9.75	.060139861	.035064936	.0610236220472441	.1082281439925199	.4192572214580468	.0034799154286117	.0149057402767997	.293214218035591	.2195704	.16234222	.59916013	.1421541	.0086412281
147	180			0		4.5164618			.0000694230175872	.0014038876889849	.0013344646713977	147	48.5	10	.012587412	.23636363	.0400262467191601	.2622950819672131	.3992664396122609	.0005222251408492	.0257027398667502	.293214218035591	.14319809	.39344263	.52374983	.02133283	.019506888
148	180			0	135	4.8910332			.0001465597037951	.0013498920086393	.0012033323048442	148	48.5	10.25	.026573427	.22727273	.047244094488189	.2355242566510172	.4013695022386095	.0008377570489029	.0231472519941342	.293214218035591	.16945107	.35328639	.53168315	.034222268	.016935151
149	0			0		5.550601			.0002468373958655	.0000694230175872	-.0001774143782783	149	48.5	10.5	.044755246	.011688312	.0144356955380577	.2597402597402597	.3688286544046467	.000184474016847	.0572096014160778	.293214218035591	.050119333	.38961038	.40893075	.0075357398	.051214114
150	180			225		4.841547			.000038568343104	.0007636531934588	.0007250848503548	150	48.5	10.75	.0069930069	.12857144	.0032808398950131	.3	.3427800269905533	4.02001774941e-06	.2080493145859703	.293214218035591	.0095465397	.44999999	.31066871	.00016421721	.20301306
151	180			135		5.3839297			.0000848503548288	.0012958963282937	.001211045973465	151	48.5	11	.015384615	.21818182	.0111548556430446	.1397058823529412	.3791044776119403	.0002415590775282	.0637632695789464	.293214218035591	.038186159	.20955883	.44769379	.009867657	.057809457
152	180			270		4.485167			.000038568343104	.0012650416538106	.0012264733107066	152	48.5	11.25	.0069930069	.21298701	.0124671916010499	.1461988304093567	.369813152147537	.0001865557025516	.0588834851612714	.293214218035591	.042959426	.21929824	.41264454	.0076207765	.052898642
153	180			135		5.4506288			.0002314100586239	.0006633755013885	.0004319654427646	153	48.5	11.5	.041958041	.11168831	.0118110236220472	.1241830065359477	.3806193806193806	.0002638377296651	.0602908834389947	.293214218035591	.040572792	.18627451	.45340839	.010777737	.05431499
154	180			135	270	5.836205			.0003933970996606	.0008562172169084	.0004628201172478	154	48.5	11.75	.07132867	.14415585	.0032808398950131	.3	.3308009550683742	6.14496701319e-06	.2196847328714171	.293214218035591	.0095465397	.44999999	.26548061	.00025102112	.21472247
155	180			135		5.8475528			.0001311323665535	.0005630978093181	.0004319654427646	155	48.5	12	.023776224	.094805196	.0006561679790026	0	.2604237867395762	0	1	.293214218035591	0	0	0	0	1
156	180			315		6.4328995			.0003856834310398	.0003625424251774	-.0000231410058624	156	48.5	12.25	.069930069	.06103896	.0216535433070866	.178030303030303	.352044352044352	.0015199356726412	.0370067669506386	.293214218035591	.076372318	.26704547	.3456161	.062089175	.030882802
157	180			180		7.1771617			.0007713668620796	.0002391237272447	-.0005322431348349	157	48.5	12.5	.13986014	.040259741	.0229658792650919	.1428571428571428	.3852376137512639	.0005431524843424	.0367097501134126	.293214218035591	.081145585	.21428572	.47082952	.02218771	.030583896
158	180			180		7.508646			.0009796359148411	.0002236963900031	-.000755939524838	158	48.5	12.75	.17762238	.037662338	.0498687664041995	.1463157894736842	.3992664396122609	.0018891550915126	.019764403499602	.293214218035591	.17899761	.21947369	.52374983	.077171743	.013530789
159	315			180		5.9717979			.0006710891700093	.0001079913606911	-.0005630978093181	159	48.5	13	.12167832	.018181818	.0150918635170604	.2371541501976284	.3834927025666834	.0001261368736744	.0534870646052099	.293214218035591	.052505966	.35573122	.46424729	.0051526749	.047467902
160	315			225		5.7860456			.0008485035482876	.0001774143782783	-.0006710891700093	160	48.5	13.25	.15384616	.02987013	.0183727034120735	.1798941798941799	.3874904652936689	.0002567704453242	.044822239516067	.293214218035591	.06443914	.26984128	.47932786	.010489039	.038747974
161	315			135		5.5784707			.0007327985189756	.0001079913606911	-.0006248071582845	161	48.5	13.5	.13286713	.018181818	.0393700787401575	.2192090395480226	.3929860752965446	.0010482337307149	.0296962437683941	.293214218035591	.14081146	.32881355	.50005871	.042820211	.023525789
162	315			270		5.0468917			.0003316877506942	.0001465597037951	-.0001851280468991	162	48.5	13.75	.060139861	.024675325	.0085301837270341	.358974358974359	.3628571428571429	.0000586958757235	.0933902816541774	.293214218035591	.028639618	.53846157	.38640469	.0023977188	.087624878
163	315			270		4.7759914			.0002699784017279	.0001774143782783	-.0000925640234496	163	48.5	14	.048951048	.02987013	.0065616797900262	.2444444444444444	.354006968641115	.0000126207670356	.1061956131704659	.293214218035591	.021479713	.36666667	.3530196	.00051555672	.10051164
164	180			270		9.9001331			.0006170934896637	.0001311323665535	-.0004859611231102	164	48.5	14.25	.11188811	.022077922	.036745406824147	.2701298701298701	.4328315819369497	.0009586403128667	.0245068880091556	.293214218035591	.13126491	.40519482	.65036607	.039160334	.018303432
